city_dev_norm,training_hours_norm,experience_norm,last_new_job_norm,company_type_encoded,company_size,target
0.942116,0.071642,0.238095,0.200000,6.000000,7.000000,1.000000
0.351297,0.131343,0.047619,0.000000,6.000000,4.000000,1.000000
0.928144,0.456716,0.666667,0.600000,6.000000,4.000000,0.000000
0.942116,0.101493,1.000000,0.200000,0.000000,4.000000,0.000000
0.922156,0.229851,0.285714,0.200000,6.000000,4.000000,0.000000
0.894212,0.041791,1.000000,1.000000,5.000000,6.000000,0.000000
0.942116,0.313433,0.476190,0.400000,0.000000,4.000000,0.000000
0.654691,0.101493,0.476190,0.400000,6.000000,1.000000,0.000000
0.942116,0.092537,0.523810,0.200000,6.000000,3.000000,0.000000
0.812375,0.149254,0.619048,1.000000,6.000000,6.000000,0.000000
0.756487,0.411940,1.000000,0.200000,0.000000,4.000000,0.000000
0.922156,0.050746,0.428571,0.200000,6.000000,6.000000,0.000000
0.954092,0.074627,1.000000,0.800000,6.000000,1.000000,1.000000
0.157685,0.283582,0.142857,0.200000,6.000000,4.000000,0.000000
0.954092,0.047761,0.238095,0.000000,6.000000,4.000000,0.000000
0.351297,0.161194,0.000000,0.000000,0.000000,4.000000,0.000000
0.980040,0.200000,0.476190,0.600000,6.000000,1.000000,0.000000
0.922156,0.161194,0.142857,0.200000,6.000000,8.000000,0.000000
0.942116,0.426866,0.238095,0.000000,0.000000,4.000000,0.000000
0.928144,0.211940,1.000000,0.800000,2.000000,3.000000,0.000000
0.942116,0.289552,1.000000,1.000000,6.000000,4.000000,0.000000
0.870259,0.328358,0.523810,0.200000,0.000000,4.000000,0.000000
0.892216,0.056716,0.476190,0.800000,0.000000,4.000000,0.000000
0.942116,0.038806,1.000000,1.000000,2.000000,5.000000,0.000000
0.942116,0.140299,0.857143,0.200000,6.000000,4.000000,0.000000
0.922156,0.029851,0.904762,0.400000,0.000000,3.000000,0.000000
0.896208,0.268657,0.857143,1.000000,2.000000,4.000000,0.000000
0.922156,0.265672,0.047619,0.200000,0.000000,4.000000,1.000000
0.942116,0.107463,0.523810,0.600000,6.000000,3.000000,0.000000
0.922156,0.104478,0.428571,0.200000,6.000000,4.000000,0.000000
0.942116,0.450746,1.000000,0.200000,0.000000,4.000000,1.000000
0.954092,0.053731,0.761905,0.400000,6.000000,5.000000,0.000000
0.942116,0.068657,0.619048,0.200000,6.000000,8.000000,0.000000
0.203593,0.065672,0.190476,0.400000,6.000000,4.000000,1.000000
0.942116,0.435821,0.857143,0.200000,2.000000,3.000000,1.000000
0.922156,0.098507,0.666667,1.000000,0.000000,4.000000,0.000000
0.499002,0.071642,0.619048,0.400000,0.000000,4.000000,0.000000
0.954092,0.265672,0.809524,1.000000,6.000000,6.000000,0.000000
0.942116,0.050746,0.285714,0.200000,0.000000,4.000000,1.000000
0.942116,0.149254,0.428571,0.200000,0.000000,4.000000,1.000000
0.942116,0.188060,0.142857,0.200000,6.000000,4.000000,0.000000
0.578842,0.119403,0.571429,0.200000,6.000000,6.000000,0.000000
0.351297,0.116418,0.000000,0.200000,1.000000,1.000000,1.000000
0.922156,0.641791,0.476190,1.000000,6.000000,3.000000,0.000000
0.435130,0.080597,0.619048,1.000000,5.000000,5.000000,1.000000
0.942116,0.283582,0.285714,0.400000,5.000000,4.000000,1.000000
0.942116,0.220896,1.000000,1.000000,6.000000,3.000000,0.000000
0.922156,0.611940,0.571429,0.200000,6.000000,4.000000,0.000000
0.636727,0.265672,0.476190,0.400000,6.000000,3.000000,0.000000
0.922156,0.397015,1.000000,1.000000,6.000000,3.000000,0.000000
0.942116,0.397015,0.380952,0.200000,2.000000,5.000000,0.000000
0.499002,0.068657,0.476190,0.800000,6.000000,5.000000,0.000000
0.942116,0.176119,0.190476,0.600000,0.000000,4.000000,1.000000
0.942116,0.725373,0.714286,0.400000,0.000000,4.000000,0.000000
0.351297,0.026866,0.523810,0.200000,6.000000,4.000000,1.000000
0.499002,0.128358,0.714286,0.400000,0.000000,4.000000,0.000000
0.888224,0.080597,0.428571,0.200000,0.000000,4.000000,0.000000
0.351297,0.277612,0.428571,0.400000,6.000000,3.000000,1.000000
0.876248,0.259701,0.476190,0.400000,0.000000,4.000000,0.000000
0.942116,0.197015,0.476190,1.000000,1.000000,4.000000,1.000000
0.351297,0.388060,0.095238,0.200000,6.000000,1.000000,0.000000
0.896208,0.032836,0.285714,0.000000,0.000000,4.000000,0.000000
0.954092,0.280597,0.428571,1.000000,6.000000,4.000000,1.000000
0.980040,0.310448,0.523810,1.000000,6.000000,4.000000,0.000000
0.950100,0.414925,1.000000,0.200000,6.000000,8.000000,0.000000
0.952096,0.155224,0.190476,0.200000,0.000000,4.000000,0.000000
0.610778,0.092537,0.285714,0.400000,0.000000,4.000000,0.000000
0.942116,0.068657,0.333333,1.000000,6.000000,1.000000,0.000000
0.942116,0.256716,0.476190,0.400000,0.000000,4.000000,1.000000
0.896208,0.185075,0.285714,0.400000,6.000000,5.000000,0.000000
0.499002,0.146269,0.000000,0.200000,6.000000,4.000000,1.000000
0.896208,0.083582,0.333333,1.000000,5.000000,6.000000,0.000000
0.499002,0.059701,0.190476,0.000000,0.000000,4.000000,0.000000
0.908184,0.137313,0.619048,0.800000,0.000000,4.000000,1.000000
0.948104,0.265672,1.000000,0.000000,6.000000,4.000000,0.000000
0.942116,0.164179,0.428571,0.800000,0.000000,4.000000,0.000000
0.942116,0.080597,0.380952,0.600000,3.000000,3.000000,0.000000
0.876248,0.062687,0.190476,0.000000,0.000000,4.000000,0.000000
0.942116,0.062687,1.000000,0.400000,6.000000,3.000000,0.000000
0.351297,0.286567,0.142857,0.200000,0.000000,4.000000,0.000000
0.980040,0.402985,0.095238,0.400000,6.000000,6.000000,0.000000
0.950100,0.588060,1.000000,0.400000,1.000000,1.000000,0.000000
0.219561,0.229851,0.000000,0.200000,0.000000,4.000000,0.000000
0.942116,0.020896,0.190476,0.200000,6.000000,4.000000,0.000000
0.706587,0.346269,0.476190,1.000000,0.000000,4.000000,1.000000
0.870259,0.128358,0.190476,0.000000,5.000000,4.000000,1.000000
0.942116,0.095522,1.000000,1.000000,5.000000,6.000000,0.000000
0.892216,0.623881,0.428571,1.000000,5.000000,6.000000,0.000000
0.922156,0.062687,1.000000,1.000000,6.000000,5.000000,0.000000
0.980040,0.077612,0.190476,0.000000,0.000000,4.000000,0.000000
0.858283,0.044776,0.142857,0.200000,0.000000,4.000000,0.000000
0.950100,0.420896,0.142857,0.000000,0.000000,4.000000,0.000000
0.942116,0.017910,0.476190,0.400000,6.000000,8.000000,0.000000
0.954092,0.659701,1.000000,0.200000,0.000000,4.000000,0.000000
0.896208,0.188060,0.285714,0.200000,6.000000,4.000000,0.000000
0.896208,0.152239,1.000000,0.400000,5.000000,4.000000,0.000000
0.876248,0.107463,1.000000,0.200000,0.000000,4.000000,0.000000
0.351297,0.349254,0.000000,0.000000,1.000000,1.000000,1.000000
0.954092,0.041791,0.428571,0.200000,6.000000,6.000000,0.000000
0.351297,0.158209,0.047619,0.200000,5.000000,1.000000,0.000000
0.351297,0.035821,0.142857,0.200000,3.000000,4.000000,0.000000
0.954092,0.107463,0.285714,0.200000,6.000000,4.000000,0.000000
0.812375,0.017910,1.000000,1.000000,6.000000,3.000000,0.000000
0.882236,0.107463,0.333333,0.200000,6.000000,3.000000,0.000000
0.351297,0.026866,0.523810,0.200000,6.000000,4.000000,0.000000
0.942116,0.080597,0.761905,1.000000,0.000000,4.000000,0.000000
0.894212,0.089552,1.000000,0.800000,0.000000,4.000000,0.000000
0.894212,0.958209,0.857143,0.400000,0.000000,4.000000,0.000000
0.812375,0.325373,0.857143,0.800000,0.000000,4.000000,0.000000
0.954092,0.268657,0.666667,0.800000,0.000000,4.000000,0.000000
0.980040,0.194030,1.000000,1.000000,6.000000,4.000000,0.000000
0.351297,0.540299,0.666667,1.000000,0.000000,4.000000,0.000000
0.942116,0.041791,0.285714,0.400000,6.000000,4.000000,0.000000
0.870259,0.041791,0.142857,0.200000,0.000000,4.000000,0.000000
0.870259,0.113433,0.190476,0.200000,1.000000,4.000000,0.000000
0.351297,0.322388,0.333333,0.200000,6.000000,3.000000,0.000000
0.942116,0.164179,0.190476,0.800000,0.000000,4.000000,0.000000
0.499002,0.250746,0.095238,0.200000,6.000000,4.000000,0.000000
0.942116,0.038806,0.809524,1.000000,2.000000,4.000000,0.000000
0.636727,0.173134,0.380952,0.200000,6.000000,4.000000,0.000000
0.812375,0.701493,0.190476,0.200000,0.000000,4.000000,0.000000
0.942116,0.152239,0.142857,0.000000,0.000000,4.000000,0.000000
0.942116,0.188060,0.952381,0.200000,6.000000,3.000000,0.000000
0.950100,0.083582,0.476190,0.800000,0.000000,4.000000,0.000000
0.942116,0.014925,1.000000,1.000000,2.000000,4.000000,0.000000
0.954092,0.217910,0.428571,0.400000,3.000000,7.000000,0.000000
0.980040,0.062687,0.238095,0.200000,6.000000,1.000000,0.000000
0.351297,0.050746,0.476190,0.600000,6.000000,4.000000,0.000000
0.870259,0.056716,0.666667,0.600000,6.000000,3.000000,0.000000
0.922156,0.041791,0.761905,0.400000,5.000000,8.000000,0.000000
0.942116,0.068657,1.000000,1.000000,6.000000,6.000000,0.000000
0.383234,0.489552,0.000000,0.200000,0.000000,4.000000,1.000000
0.922156,0.014925,1.000000,0.000000,0.000000,4.000000,0.000000
0.954092,0.191045,0.190476,0.200000,6.000000,8.000000,0.000000
0.351297,0.465672,0.000000,0.000000,6.000000,6.000000,0.000000
0.876248,0.101493,0.666667,0.000000,0.000000,4.000000,0.000000
0.942116,0.743284,0.761905,0.600000,6.000000,3.000000,0.000000
0.499002,0.161194,1.000000,0.000000,5.000000,1.000000,0.000000
0.610778,0.032836,0.761905,0.200000,6.000000,3.000000,0.000000
0.942116,0.050746,1.000000,0.200000,2.000000,3.000000,0.000000
0.954092,0.289552,0.476190,1.000000,6.000000,6.000000,0.000000
0.942116,0.495522,0.333333,0.200000,2.000000,3.000000,0.000000
0.950100,0.131343,0.428571,0.400000,5.000000,8.000000,0.000000
0.499002,0.002985,0.571429,0.200000,6.000000,4.000000,0.000000
0.932136,0.062687,0.238095,0.200000,0.000000,4.000000,0.000000
0.351297,0.862687,0.142857,0.200000,6.000000,4.000000,1.000000
0.922156,0.313433,0.047619,0.200000,0.000000,4.000000,0.000000
0.351297,0.265672,0.142857,0.200000,6.000000,4.000000,0.000000
0.942116,0.062687,0.380952,0.200000,6.000000,7.000000,0.000000
0.942116,0.316418,0.238095,0.600000,5.000000,3.000000,0.000000
0.942116,0.005970,0.523810,0.600000,6.000000,4.000000,0.000000
0.351297,0.047761,0.666667,1.000000,6.000000,3.000000,0.000000
0.950100,0.167164,1.000000,0.200000,6.000000,6.000000,0.000000
0.351297,0.313433,0.476190,0.000000,0.000000,4.000000,1.000000
0.942116,0.017910,0.333333,1.000000,6.000000,4.000000,0.000000
0.942116,0.086567,0.238095,0.200000,5.000000,6.000000,0.000000
0.980040,0.110448,0.190476,0.200000,6.000000,1.000000,0.000000
0.586826,0.110448,0.857143,0.200000,1.000000,4.000000,0.000000
0.942116,0.029851,1.000000,1.000000,3.000000,6.000000,0.000000
0.499002,0.086567,0.523810,0.200000,6.000000,4.000000,0.000000
0.351297,0.295522,0.142857,0.200000,6.000000,5.000000,0.000000
0.942116,0.005970,0.238095,1.000000,6.000000,6.000000,0.000000
0.888224,0.074627,0.761905,0.800000,6.000000,4.000000,0.000000
0.942116,0.059701,0.333333,0.600000,6.000000,6.000000,0.000000
0.942116,0.050746,0.190476,0.400000,6.000000,8.000000,0.000000
0.876248,0.005970,1.000000,0.400000,6.000000,4.000000,0.000000
0.710579,0.316418,0.619048,0.200000,6.000000,6.000000,0.000000
0.922156,0.047761,0.380952,0.600000,0.000000,4.000000,0.000000
0.922156,0.534328,1.000000,0.200000,0.000000,4.000000,0.000000
0.922156,0.071642,0.238095,0.400000,1.000000,3.000000,0.000000
0.942116,0.325373,0.380952,1.000000,6.000000,4.000000,0.000000
0.894212,0.023881,1.000000,0.200000,6.000000,3.000000,0.000000
0.499002,0.623881,0.380952,0.000000,1.000000,1.000000,0.000000
0.942116,0.605970,0.285714,0.200000,0.000000,4.000000,1.000000
0.710579,0.131343,0.047619,0.200000,5.000000,3.000000,0.000000
0.351297,0.149254,0.523810,0.200000,6.000000,8.000000,1.000000
0.942116,0.074627,1.000000,1.000000,5.000000,6.000000,0.000000
0.954092,0.053731,0.333333,0.800000,6.000000,1.000000,0.000000
0.942116,0.934328,1.000000,1.000000,0.000000,4.000000,1.000000
0.950100,0.074627,0.666667,0.200000,6.000000,8.000000,0.000000
0.942116,0.140299,0.761905,1.000000,6.000000,8.000000,0.000000
0.942116,0.053731,1.000000,0.400000,6.000000,3.000000,0.000000
0.942116,0.062687,0.238095,0.600000,6.000000,8.000000,0.000000
0.942116,0.179104,0.476190,0.400000,0.000000,7.000000,0.000000
0.756487,0.032836,0.857143,1.000000,0.000000,4.000000,0.000000
0.588822,0.179104,0.333333,0.200000,2.000000,4.000000,1.000000
0.942116,0.029851,1.000000,0.400000,5.000000,8.000000,1.000000
0.812375,0.483582,0.142857,0.200000,6.000000,3.000000,0.000000
0.812375,0.086567,0.238095,0.200000,0.000000,4.000000,0.000000
0.950100,0.438806,0.333333,0.800000,0.000000,4.000000,1.000000
0.261477,0.074627,0.333333,0.600000,6.000000,4.000000,1.000000
0.952096,0.211940,0.000000,0.000000,6.000000,4.000000,0.000000
0.796407,0.041791,0.904762,0.200000,6.000000,4.000000,0.000000
0.942116,0.020896,0.619048,1.000000,6.000000,8.000000,0.000000
0.870259,0.071642,1.000000,0.800000,6.000000,4.000000,0.000000
0.894212,0.032836,0.619048,1.000000,6.000000,4.000000,0.000000
0.690619,0.247761,1.000000,0.400000,6.000000,4.000000,0.000000
0.942116,0.295522,0.476190,1.000000,6.000000,4.000000,0.000000
0.932136,0.050746,0.238095,0.200000,0.000000,4.000000,1.000000
0.942116,0.140299,1.000000,1.000000,6.000000,4.000000,0.000000
0.942116,0.373134,1.000000,1.000000,6.000000,8.000000,0.000000
0.942116,0.325373,1.000000,1.000000,3.000000,8.000000,0.000000
0.788423,0.068657,0.428571,1.000000,6.000000,4.000000,0.000000
0.950100,0.065672,0.333333,1.000000,3.000000,4.000000,0.000000
0.467066,0.080597,0.142857,0.200000,3.000000,4.000000,1.000000
0.922156,0.361194,0.571429,0.200000,6.000000,7.000000,0.000000
0.922156,0.029851,1.000000,1.000000,0.000000,8.000000,0.000000
0.954092,0.131343,0.190476,0.200000,6.000000,3.000000,0.000000
0.980040,0.017910,1.000000,1.000000,6.000000,4.000000,0.000000
0.858283,0.047761,0.904762,0.200000,6.000000,4.000000,0.000000
0.499002,0.056716,1.000000,0.800000,0.000000,4.000000,0.000000
0.710579,0.101493,0.333333,0.200000,1.000000,1.000000,0.000000
0.870259,0.062687,0.523810,0.200000,2.000000,5.000000,0.000000
0.351297,0.071642,0.571429,1.000000,6.000000,3.000000,1.000000
0.706587,0.301493,0.380952,0.200000,6.000000,7.000000,0.000000
0.942116,0.546269,0.142857,0.200000,0.000000,4.000000,1.000000
0.922156,0.149254,0.666667,0.200000,0.000000,4.000000,0.000000
0.499002,0.808955,0.190476,0.000000,5.000000,1.000000,0.000000
0.467066,0.325373,0.285714,0.200000,5.000000,4.000000,0.000000
0.942116,0.050746,0.714286,1.000000,6.000000,4.000000,1.000000
0.942116,0.014925,1.000000,0.200000,6.000000,7.000000,0.000000
0.922156,0.083582,0.476190,0.400000,6.000000,3.000000,0.000000
0.690619,0.083582,0.619048,0.200000,6.000000,4.000000,0.000000
0.892216,0.062687,0.333333,0.800000,2.000000,1.000000,0.000000
0.942116,0.098507,0.285714,0.000000,6.000000,8.000000,0.000000
0.710579,0.059701,0.666667,0.200000,0.000000,4.000000,0.000000
0.942116,0.588060,1.000000,1.000000,0.000000,4.000000,1.000000
0.706587,0.074627,0.190476,0.200000,6.000000,4.000000,0.000000
0.203593,0.797015,0.142857,0.200000,0.000000,4.000000,1.000000
0.942116,0.020896,1.000000,0.800000,6.000000,6.000000,0.000000
0.942116,0.059701,0.285714,0.200000,6.000000,4.000000,0.000000
1.000000,0.343284,0.714286,0.200000,6.000000,1.000000,0.000000
0.922156,0.152239,0.333333,0.200000,6.000000,4.000000,0.000000
0.894212,0.086567,0.333333,0.400000,2.000000,1.000000,0.000000
0.942116,0.020896,0.380952,0.400000,6.000000,3.000000,0.000000
0.481038,0.247761,0.571429,0.200000,1.000000,4.000000,0.000000
0.351297,0.050746,0.190476,0.600000,6.000000,8.000000,0.000000
0.954092,0.173134,0.809524,0.600000,6.000000,5.000000,0.000000
0.942116,0.331343,0.714286,0.200000,6.000000,8.000000,0.000000
0.351297,0.143284,0.476190,1.000000,6.000000,7.000000,1.000000
0.948104,0.065672,0.476190,1.000000,0.000000,4.000000,0.000000
0.706587,0.205970,0.523810,0.400000,6.000000,6.000000,0.000000
0.896208,0.023881,0.238095,0.400000,6.000000,4.000000,0.000000
0.229541,0.295522,0.238095,0.400000,6.000000,3.000000,1.000000
0.922156,0.011940,1.000000,0.200000,3.000000,4.000000,0.000000
0.858283,0.053731,0.142857,0.200000,6.000000,4.000000,1.000000
0.942116,0.056716,0.190476,0.400000,6.000000,7.000000,0.000000
0.932136,0.053731,0.952381,1.000000,6.000000,4.000000,0.000000
0.942116,0.086567,0.761905,0.600000,6.000000,8.000000,0.000000
0.942116,0.056716,1.000000,1.000000,6.000000,1.000000,0.000000
0.351297,0.074627,0.285714,0.200000,6.000000,4.000000,0.000000
0.351297,0.188060,0.047619,0.200000,6.000000,1.000000,0.000000
0.942116,0.179104,1.000000,1.000000,6.000000,6.000000,0.000000
0.922156,0.023881,0.666667,0.200000,0.000000,4.000000,0.000000
0.888224,0.229851,1.000000,1.000000,0.000000,4.000000,0.000000
0.922156,0.256716,0.190476,0.200000,6.000000,5.000000,0.000000
0.922156,0.047761,0.857143,0.400000,6.000000,8.000000,0.000000
0.942116,0.223881,1.000000,0.200000,2.000000,3.000000,0.000000
0.499002,0.068657,1.000000,0.600000,5.000000,4.000000,0.000000
0.351297,0.211940,0.857143,0.000000,0.000000,4.000000,1.000000
0.954092,0.116418,0.952381,0.800000,6.000000,1.000000,0.000000
0.351297,0.149254,0.523810,0.200000,6.000000,8.000000,0.000000
0.499002,0.743284,0.428571,0.400000,0.000000,4.000000,0.000000
0.834331,0.194030,0.428571,0.200000,6.000000,1.000000,0.000000
0.351297,0.092537,0.476190,0.200000,1.000000,3.000000,1.000000
0.351297,0.474627,0.238095,0.800000,6.000000,5.000000,1.000000
0.942116,0.017910,0.095238,0.200000,3.000000,4.000000,0.000000
0.710579,0.071642,1.000000,0.200000,6.000000,8.000000,1.000000
0.954092,0.229851,1.000000,0.600000,6.000000,5.000000,0.000000
0.351297,0.182090,0.142857,0.000000,0.000000,4.000000,0.000000
0.888224,0.107463,0.761905,0.200000,6.000000,4.000000,0.000000
0.922156,0.134328,0.047619,0.200000,5.000000,4.000000,0.000000
0.928144,0.047761,0.428571,0.200000,6.000000,4.000000,0.000000
0.892216,0.038806,0.904762,0.400000,6.000000,4.000000,0.000000
0.900200,0.456716,0.714286,0.200000,6.000000,3.000000,0.000000
0.942116,0.056716,1.000000,1.000000,5.000000,8.000000,0.000000
0.351297,0.086567,0.142857,0.000000,6.000000,4.000000,0.000000
0.397206,0.158209,0.285714,0.200000,6.000000,4.000000,0.000000
0.922156,0.283582,1.000000,1.000000,6.000000,8.000000,0.000000
0.888224,0.035821,0.666667,0.200000,6.000000,4.000000,0.000000
0.499002,0.313433,0.952381,1.000000,2.000000,3.000000,0.000000
0.351297,0.940299,0.476190,0.200000,2.000000,3.000000,1.000000
0.896208,0.029851,0.190476,0.200000,2.000000,3.000000,0.000000
0.900200,0.271642,0.190476,0.200000,6.000000,4.000000,0.000000
0.942116,0.116418,0.571429,1.000000,6.000000,4.000000,0.000000
0.942116,0.008955,0.190476,0.200000,6.000000,3.000000,0.000000
0.922156,0.253731,0.285714,0.200000,6.000000,7.000000,0.000000
0.876248,0.191045,0.238095,0.200000,0.000000,3.000000,0.000000
0.950100,0.032836,1.000000,0.200000,3.000000,3.000000,0.000000
0.954092,0.152239,0.619048,1.000000,6.000000,3.000000,0.000000
0.774451,0.140299,1.000000,0.600000,0.000000,4.000000,0.000000
0.261477,0.026866,0.333333,0.600000,5.000000,4.000000,0.000000
0.922156,0.095522,0.333333,0.000000,6.000000,4.000000,0.000000
0.834331,0.128358,0.285714,0.400000,6.000000,4.000000,0.000000
0.000000,0.065672,0.095238,0.200000,3.000000,1.000000,1.000000
0.351297,0.050746,0.000000,1.000000,3.000000,1.000000,1.000000
0.950100,0.295522,0.285714,0.400000,6.000000,6.000000,0.000000
0.922156,0.373134,0.190476,0.200000,0.000000,4.000000,1.000000
0.876248,0.131343,0.809524,0.200000,6.000000,5.000000,1.000000
0.888224,0.376119,0.476190,0.200000,6.000000,4.000000,0.000000
0.922156,0.020896,0.095238,0.200000,6.000000,8.000000,0.000000
0.942116,0.068657,0.095238,0.200000,6.000000,8.000000,0.000000
0.351297,0.014925,0.428571,1.000000,6.000000,3.000000,0.000000
0.942116,0.122388,1.000000,1.000000,0.000000,4.000000,1.000000
0.710579,0.062687,0.714286,0.600000,6.000000,6.000000,0.000000
0.351297,0.113433,0.095238,0.200000,6.000000,3.000000,0.000000
0.710579,0.029851,0.333333,0.000000,0.000000,4.000000,1.000000
0.942116,0.113433,0.047619,0.200000,0.000000,4.000000,1.000000
0.942116,0.465672,0.857143,0.800000,3.000000,4.000000,0.000000
0.351297,0.023881,0.047619,0.000000,0.000000,4.000000,1.000000
0.351297,0.134328,0.238095,0.400000,6.000000,3.000000,1.000000
0.908184,0.283582,0.333333,0.200000,0.000000,5.000000,1.000000
0.351297,0.229851,0.047619,0.200000,0.000000,4.000000,1.000000
0.870259,0.241791,0.714286,0.200000,6.000000,6.000000,0.000000
0.351297,0.098507,0.523810,0.600000,6.000000,5.000000,0.000000
0.882236,0.253731,0.190476,0.400000,0.000000,4.000000,1.000000
0.942116,0.062687,1.000000,0.800000,3.000000,3.000000,0.000000
0.942116,0.214925,0.333333,0.800000,6.000000,3.000000,0.000000
0.922156,0.295522,0.380952,1.000000,6.000000,3.000000,0.000000
0.782435,0.014925,0.190476,0.200000,6.000000,4.000000,1.000000
0.942116,0.247761,0.190476,0.600000,1.000000,3.000000,0.000000
0.942116,0.017910,0.904762,0.200000,2.000000,3.000000,1.000000
0.812375,0.247761,0.666667,0.400000,6.000000,4.000000,1.000000
0.351297,0.161194,0.238095,0.200000,6.000000,6.000000,0.000000
0.942116,0.017910,0.190476,0.200000,6.000000,3.000000,1.000000
0.706587,0.008955,0.380952,0.200000,6.000000,5.000000,0.000000
0.922156,0.465672,0.142857,0.200000,0.000000,8.000000,0.000000
0.900200,0.179104,0.380952,0.200000,2.000000,3.000000,0.000000
0.980040,0.125373,0.380952,0.800000,5.000000,6.000000,1.000000
0.942116,0.988060,0.095238,0.200000,6.000000,4.000000,0.000000
0.942116,0.098507,0.190476,0.200000,6.000000,1.000000,0.000000
0.351297,0.200000,0.190476,0.000000,0.000000,4.000000,1.000000
0.351297,0.068657,0.095238,0.000000,6.000000,3.000000,1.000000
0.351297,0.071642,0.333333,0.200000,2.000000,5.000000,1.000000
0.888224,0.071642,0.047619,0.000000,0.000000,4.000000,0.000000
0.876248,0.179104,0.285714,0.000000,6.000000,4.000000,0.000000
0.858283,0.080597,1.000000,0.200000,0.000000,4.000000,0.000000
0.900200,0.047761,1.000000,0.200000,6.000000,4.000000,0.000000
0.942116,0.194030,0.285714,0.400000,2.000000,3.000000,0.000000
0.922156,0.056716,0.571429,0.200000,6.000000,4.000000,0.000000
0.922156,0.101493,0.761905,1.000000,6.000000,4.000000,0.000000
0.922156,0.194030,1.000000,0.800000,6.000000,6.000000,0.000000
0.706587,0.116418,0.285714,0.400000,6.000000,8.000000,0.000000
0.942116,0.137313,0.190476,0.000000,0.000000,4.000000,0.000000
0.954092,0.280597,0.714286,1.000000,0.000000,4.000000,0.000000
0.499002,0.014925,0.095238,0.000000,0.000000,4.000000,0.000000
0.896208,0.026866,0.285714,0.200000,0.000000,4.000000,1.000000
0.942116,0.367164,0.476190,1.000000,6.000000,8.000000,0.000000
0.896208,0.623881,0.238095,0.200000,0.000000,4.000000,0.000000
0.351297,0.026866,0.142857,0.200000,6.000000,1.000000,1.000000
0.922156,0.226866,0.238095,0.200000,6.000000,7.000000,0.000000
0.351297,0.498507,0.238095,0.200000,6.000000,4.000000,1.000000
0.634731,0.023881,0.142857,0.200000,6.000000,3.000000,0.000000
0.351297,0.259701,0.238095,0.200000,0.000000,3.000000,1.000000
0.922156,0.164179,0.095238,0.200000,6.000000,3.000000,0.000000
0.654691,0.459701,0.428571,0.200000,6.000000,1.000000,0.000000
0.219561,0.134328,0.190476,0.200000,0.000000,4.000000,1.000000
0.942116,0.092537,1.000000,1.000000,0.000000,4.000000,1.000000
0.942116,0.065672,0.476190,0.200000,0.000000,4.000000,1.000000
0.219561,0.197015,0.142857,1.000000,6.000000,3.000000,1.000000
0.942116,0.029851,0.380952,0.200000,0.000000,4.000000,0.000000
0.942116,0.214925,0.047619,0.200000,1.000000,1.000000,0.000000
0.942116,0.134328,1.000000,0.200000,5.000000,6.000000,0.000000
0.922156,0.247761,0.285714,0.000000,0.000000,4.000000,0.000000
0.980040,0.149254,1.000000,0.200000,0.000000,4.000000,1.000000
0.942116,0.400000,0.333333,1.000000,0.000000,4.000000,0.000000
0.942116,0.408955,0.190476,0.200000,0.000000,4.000000,0.000000
0.922156,0.411940,0.142857,0.400000,6.000000,3.000000,1.000000
0.954092,0.226866,0.523810,0.200000,6.000000,3.000000,0.000000
0.954092,0.134328,0.476190,1.000000,6.000000,4.000000,0.000000
0.870259,0.104478,0.142857,0.200000,6.000000,4.000000,0.000000
0.351297,0.298507,0.285714,0.200000,0.000000,3.000000,0.000000
0.896208,0.062687,1.000000,1.000000,0.000000,4.000000,0.000000
0.586826,0.017910,0.476190,0.200000,6.000000,4.000000,0.000000
0.942116,0.065672,0.142857,0.200000,5.000000,1.000000,0.000000
0.942116,0.170149,0.142857,0.200000,0.000000,4.000000,0.000000
0.922156,0.301493,1.000000,0.200000,0.000000,4.000000,1.000000
0.952096,0.232836,0.142857,0.600000,0.000000,4.000000,1.000000
0.942116,0.271642,1.000000,0.400000,0.000000,4.000000,0.000000
0.139721,0.053731,0.285714,0.200000,3.000000,4.000000,0.000000
0.942116,0.158209,1.000000,0.400000,6.000000,8.000000,0.000000
0.499002,0.029851,0.190476,0.200000,0.000000,4.000000,1.000000
0.788423,0.080597,0.857143,0.200000,6.000000,4.000000,0.000000
0.942116,0.053731,0.285714,0.200000,5.000000,3.000000,0.000000
0.942116,0.068657,0.285714,0.400000,6.000000,8.000000,0.000000
0.061876,0.101493,0.476190,1.000000,0.000000,4.000000,1.000000
0.710579,0.032836,1.000000,1.000000,6.000000,7.000000,0.000000
0.351297,0.167164,0.095238,0.200000,0.000000,4.000000,1.000000
0.952096,0.008955,0.285714,0.200000,5.000000,6.000000,0.000000
0.942116,0.092537,0.380952,0.600000,6.000000,8.000000,0.000000
0.788423,0.277612,0.238095,0.400000,0.000000,4.000000,0.000000
0.626747,0.286567,0.476190,1.000000,6.000000,4.000000,0.000000
0.942116,0.217910,0.285714,0.400000,6.000000,5.000000,0.000000
0.942116,0.092537,1.000000,0.200000,3.000000,4.000000,0.000000
0.942116,0.325373,1.000000,0.600000,5.000000,3.000000,1.000000
0.942116,0.289552,0.190476,0.000000,0.000000,4.000000,1.000000
0.630739,0.307463,0.095238,0.200000,0.000000,4.000000,0.000000
0.499002,0.065672,0.047619,0.000000,0.000000,4.000000,0.000000
