city_development_index,training_hours,experience,last_new_job,target
0.6578547459,-0.9601724553,1.6116118941,-0.5881348089,1.0000000000
0.6578547459,-0.7408234805,1.6116118941,0.0130222454,0.0000000000
0.7389192610,-0.1425990039,-0.6054721833,0.0130222454,0.0000000000
0.7389192610,-0.7208826646,-0.9010833936,-1.1892918631,0.0000000000
0.7389192610,-0.9202908235,1.6116118941,-0.5881348089,0.0000000000
0.7389192610,-1.0199949029,-1.1966946039,-1.1892918631,0.0000000000
0.7389192610,0.0568091549,1.6116118941,1.8164934082,1.0000000000
0.5524708763,-0.1824806357,-1.3445002090,-1.1892918631,0.0000000000
0.6578547459,-0.5613561375,-0.9010833936,-0.5881348089,0.0000000000
0.5524708763,1.4127846352,-0.7532777884,-1.1892918631,0.0000000000
0.4957257158,-0.2423030834,0.1335558425,0.0130222454,1.0000000000
-1.6605903850,-1.0997581665,-0.1620553678,-0.5881348089,1.0000000000
-1.6605903850,-0.4616520581,-0.9010833936,-1.1892918631,1.0000000000
0.5200450703,1.6720152417,-1.0488889987,-0.5881348089,0.0000000000
-2.2604677965,-0.7607642964,-0.6054721833,-0.5881348089,0.0000000000
-1.6605903850,0.2761581297,-0.9010833936,-0.5881348089,0.0000000000
-0.5419000771,-0.6411194011,-1.3445002090,-1.1892918631,0.0000000000
0.6578547459,-0.1027173722,-0.4576665781,0.0130222454,0.0000000000
0.5524708763,0.6550336315,1.6116118941,-0.5881348089,0.0000000000
0.7389192610,-0.8405275599,-0.0142497626,0.0130222454,0.0000000000
-0.2014291138,-0.5613561375,-0.3098609730,-0.5881348089,0.0000000000
0.7389192610,-0.3220663469,-0.6054721833,-0.5881348089,1.0000000000
0.8929418396,-0.8006459282,-0.1620553678,1.2153363539,0.0000000000
0.3984482977,-0.6610602170,1.6116118941,-0.5881348089,0.0000000000
0.7389192610,-0.5015336899,1.3160006838,0.0130222454,0.0000000000
-0.5013678196,-0.4217704263,-1.3445002090,-1.1892918631,0.0000000000
0.7632386155,2.4497070613,0.5769726580,0.6141792997,0.0000000000
0.7389192610,1.5324295305,1.6116118941,-0.5881348089,0.0000000000
0.7713450670,-0.8205867441,-1.4923058142,-1.1892918631,0.0000000000
-0.7364549133,-0.2223622675,-1.1966946039,-1.1892918631,1.0000000000
0.8929418396,1.1136723969,1.6116118941,1.8164934082,0.0000000000
-0.5013678196,2.4497070613,-1.0488889987,-1.1892918631,0.0000000000
-0.6067516891,-0.7807051123,-0.0142497626,-1.1892918631,1.0000000000
0.6821741004,-0.8604683758,-1.0488889987,-1.1892918631,1.0000000000
0.7389192610,-0.2024214516,0.2813614477,1.2153363539,0.0000000000
-0.2014291138,-0.0827765563,0.2813614477,0.0130222454,0.0000000000
0.7389192610,-0.1625398198,-1.4923058142,1.8164934082,1.0000000000
-0.2176420168,-0.7009418487,-0.9010833936,-0.5881348089,0.0000000000
0.7389192610,-0.3220663469,1.6116118941,1.8164934082,0.0000000000
-2.0253807028,-0.8405275599,-0.6054721833,-0.5881348089,0.0000000000
-1.6605903850,-0.2423030834,0.1335558425,-1.1892918631,1.0000000000
0.5524708763,-0.7807051123,-0.6054721833,0.0130222454,0.0000000000
0.7389192610,-0.8006459282,-0.1620553678,1.8164934082,0.0000000000
0.5443644248,0.9342050539,0.1335558425,-0.5881348089,0.0000000000
0.7389192610,-0.0428949245,-0.7532777884,-0.5881348089,0.0000000000
0.7389192610,-1.1396397982,-0.6054721833,-0.5881348089,0.0000000000
0.5200450703,-0.6610602170,-0.1620553678,1.8164934082,0.0000000000
-1.6605903850,0.2761581297,-1.0488889987,-0.5881348089,0.0000000000
0.7389192610,0.1963948661,0.7247782631,-0.5881348089,1.0000000000
0.7389192610,-0.4018296104,-0.4576665781,-0.5881348089,1.0000000000
-1.6605903850,1.9910682959,-1.3445002090,-0.5881348089,1.0000000000
-0.2176420168,-0.3021255310,1.6116118941,1.8164934082,0.0000000000
0.6578547459,-0.3220663469,-0.6054721833,-0.5881348089,0.0000000000
-1.6605903850,-1.0798173506,-1.1966946039,-1.1892918631,1.0000000000
0.5524708763,-1.0598765347,-1.1966946039,-0.5881348089,0.0000000000
0.7713450670,-0.2223622675,1.1681950786,1.8164934082,0.0000000000
0.7875579700,-1.1795214300,1.6116118941,1.8164934082,0.0000000000
-0.6067516891,-1.0199949029,0.8725838683,0.0130222454,0.0000000000
0.7875579700,-0.3619479787,1.3160006838,1.8164934082,0.0000000000
0.7389192610,-1.0598765347,1.6116118941,1.8164934082,0.0000000000
-2.4469161812,-1.0000540870,-1.4923058142,-0.5881348089,1.0000000000
0.6578547459,1.3330213716,-1.0488889987,-1.1892918631,0.0000000000
0.7875579700,-0.3220663469,-0.1620553678,-1.1892918631,0.0000000000
0.9740063547,-0.7208826646,0.7247782631,1.8164934082,0.0000000000
-0.6067516891,-0.9801132711,-0.7532777884,-1.1892918631,0.0000000000
0.3011708796,0.9142642380,1.6116118941,0.0130222454,0.0000000000
0.7713450670,-1.0000540870,1.6116118941,1.8164934082,0.0000000000
0.7389192610,1.6321336099,-0.4576665781,0.0130222454,0.0000000000
-1.0607129735,-0.6211785852,0.7247782631,1.8164934082,1.0000000000
-1.6605903850,0.1565132344,-1.0488889987,1.8164934082,0.0000000000
0.7713450670,-0.4616520581,-0.7532777884,-0.5881348089,0.0000000000
0.6821741004,0.6949152633,-1.0488889987,-1.1892918631,0.0000000000
0.7875579700,-0.6411194011,-0.1620553678,-1.1892918631,1.0000000000
0.7875579700,-0.2821847151,1.6116118941,-0.5881348089,0.0000000000
0.6578547459,-0.5613561375,1.6116118941,1.8164934082,0.0000000000
0.7875579700,-0.4616520581,-0.9010833936,-0.5881348089,0.0000000000
0.6578547459,-0.0827765563,-0.9010833936,-0.5881348089,0.0000000000
0.7389192610,-0.2622438992,1.6116118941,0.0130222454,1.0000000000
0.6578547459,0.3958030250,-1.1966946039,-0.5881348089,0.0000000000
0.7389192610,0.0767499708,-0.1620553678,0.0130222454,0.0000000000
-1.0607129735,-0.3619479787,-0.9010833936,-1.1892918631,0.0000000000
-2.2604677965,-0.6411194011,-0.9010833936,0.0130222454,1.0000000000
0.7875579700,-0.4018296104,-0.0142497626,-0.5881348089,0.0000000000
0.6983870034,-1.1196989823,-0.1620553678,-0.5881348089,0.0000000000
-0.2014291138,1.2532581081,0.1335558425,0.0130222454,0.0000000000
0.7713450670,1.8714234006,-1.0488889987,-0.5881348089,0.0000000000
0.7875579700,-1.1595806141,0.8725838683,1.8164934082,0.0000000000
-0.5419000771,0.9940275016,0.5769726580,1.2153363539,0.0000000000
0.8929418396,-1.0000540870,-0.4576665781,-1.1892918631,0.0000000000
0.6578547459,-0.7807051123,1.6116118941,1.8164934082,0.0000000000
0.0093386254,1.0737907651,0.1335558425,0.0130222454,0.0000000000
0.6821741004,0.3958030250,1.6116118941,-0.5881348089,0.0000000000
-0.6959226557,0.7148560792,-0.1620553678,0.0130222454,0.0000000000
0.6578547459,-0.6012377693,-0.1620553678,-0.5881348089,0.0000000000
0.7389192610,-0.4616520581,-0.7532777884,-0.5881348089,0.0000000000
-2.8360258535,-0.7208826646,1.6116118941,0.0130222454,1.0000000000
0.7389192610,-0.7607642964,-1.0488889987,-1.1892918631,0.0000000000
-1.0607129735,1.8315417688,0.5769726580,-0.5881348089,0.0000000000
0.4470870067,-0.2821847151,1.6116118941,0.0130222454,0.0000000000
-1.6605903850,2.0309499277,-0.7532777884,-0.5881348089,1.0000000000
0.7389192610,0.0368683390,1.6116118941,1.8164934082,1.0000000000
0.7389192610,-0.4815928740,-0.6054721833,-0.5881348089,0.0000000000
-1.6605903850,-0.7807051123,-0.1620553678,-1.1892918631,0.0000000000
-1.0607129735,-0.2223622675,1.6116118941,1.8164934082,0.0000000000
-1.6605903850,-1.0399357188,-0.1620553678,1.8164934082,0.0000000000
0.2201063645,-0.5414153216,1.6116118941,-0.5881348089,1.0000000000
-1.3201194217,-0.8804091917,-0.7532777884,-0.5881348089,0.0000000000
0.7389192610,2.4497070613,0.8725838683,-0.5881348089,0.0000000000
0.7389192610,-1.0798173506,1.6116118941,0.0130222454,0.0000000000
0.7875579700,-0.0229541086,1.6116118941,-0.5881348089,0.0000000000
0.7875579700,-0.0229541086,-1.4923058142,-0.5881348089,0.0000000000
0.0904031404,-0.2821847151,0.4291670528,0.0130222454,0.0000000000
-1.6605903850,-1.0997581665,-0.7532777884,-0.5881348089,1.0000000000
0.7389192610,0.6949152633,-0.6054721833,-0.5881348089,0.0000000000
0.2119999130,-0.9601724553,-0.4576665781,1.8164934082,0.0000000000
0.5524708763,-0.6211785852,-0.7532777884,-0.5881348089,0.0000000000
-1.1336710371,-0.7408234805,-0.6054721833,0.0130222454,0.0000000000
-0.2014291138,0.4755662885,-0.6054721833,-0.5881348089,0.0000000000
-0.2014291138,2.4497070613,0.4291670528,-0.5881348089,0.0000000000
0.7875579700,1.0339091334,1.6116118941,0.6141792997,0.0000000000
-0.4284097560,-0.3021255310,-1.1966946039,-1.1892918631,0.0000000000
0.6821741004,2.2702397183,-0.1620553678,1.8164934082,0.0000000000
0.2119999130,-0.4616520581,-0.3098609730,0.6141792997,0.0000000000
-0.3230258864,-0.8804091917,-1.1966946039,-0.5881348089,0.0000000000
-2.7225355324,-0.7807051123,-1.1966946039,-0.5881348089,0.0000000000
-1.3201194217,-0.9601724553,1.4638062889,1.8164934082,0.0000000000
0.7389192610,-0.4217704263,-1.1966946039,-0.5881348089,0.0000000000
0.7875579700,-0.5613561375,1.6116118941,0.0130222454,0.0000000000
0.7389192610,0.1963948661,1.6116118941,0.0130222454,0.0000000000
-1.0607129735,-0.5015336899,-0.1620553678,1.8164934082,0.0000000000
-1.6605903850,-0.5414153216,-1.3445002090,-0.5881348089,1.0000000000
0.7389192610,0.1963948661,1.6116118941,-0.5881348089,0.0000000000
0.7713450670,-0.6610602170,1.6116118941,1.2153363539,0.0000000000
0.7875579700,-0.1027173722,1.6116118941,-1.1892918631,0.0000000000
-0.0149807292,0.7547377109,1.0203894734,1.2153363539,1.0000000000
-1.1336710371,0.1166316026,-1.0488889987,-0.5881348089,1.0000000000
-2.0253807028,-0.6610602170,-0.6054721833,-1.1892918631,0.0000000000
0.7389192610,-0.4217704263,1.6116118941,1.8164934082,0.0000000000
0.6578547459,2.0110091118,-0.0142497626,-0.5881348089,0.0000000000
-1.6605903850,2.4497070613,-0.7532777884,0.6141792997,1.0000000000
-1.0607129735,-0.6810010329,-0.0142497626,-1.1892918631,1.0000000000
0.7389192610,-0.8405275599,-0.7532777884,-0.5881348089,0.0000000000
-1.0607129735,-1.0598765347,-1.0488889987,-0.5881348089,0.0000000000
0.7632386155,-0.9801132711,1.6116118941,-0.5881348089,0.0000000000
0.7389192610,-1.0000540870,-0.3098609730,-0.5881348089,0.0000000000
-1.6605903850,0.8544417904,-0.9010833936,-0.5881348089,1.0000000000
0.6578547459,0.5553295521,-1.0488889987,-0.5881348089,0.0000000000
0.6578547459,0.1365724185,0.8725838683,0.0130222454,0.0000000000
-2.2604677965,0.6949152633,-0.9010833936,-0.5881348089,0.0000000000
0.3984482977,-0.8604683758,1.6116118941,-0.5881348089,0.0000000000
0.5443644248,-0.0628357404,0.4291670528,0.0130222454,0.0000000000
0.5200450703,-0.6810010329,0.4291670528,-0.5881348089,0.0000000000
0.7389192610,2.3500029818,1.6116118941,0.0130222454,1.0000000000
0.7389192610,1.1934356604,-0.7532777884,-0.5881348089,0.0000000000
-1.6605903850,-0.1226581880,-0.4576665781,-0.5881348089,0.0000000000
-1.6605903850,-0.1226581880,-1.0488889987,-0.5881348089,1.0000000000
0.7389192610,1.3130805558,-0.1620553678,-0.5881348089,0.0000000000
-1.6605903850,-1.0399357188,-1.1966946039,-0.5881348089,1.0000000000
-0.0149807292,-1.0199949029,-0.9010833936,-0.5881348089,0.0000000000
0.6821741004,0.1963948661,1.6116118941,1.8164934082,0.0000000000
0.6578547459,1.3529621875,-0.3098609730,-0.5881348089,0.0000000000
0.7389192610,-0.3619479787,-0.4576665781,-0.5881348089,0.0000000000
0.7389192610,-1.1396397982,-0.9010833936,-1.1892918631,0.0000000000
0.7389192610,2.4497070613,0.5769726580,-0.5881348089,0.0000000000
0.6983870034,-0.5214745058,1.6116118941,1.8164934082,0.0000000000
0.7389192610,-0.4616520581,1.6116118941,0.0130222454,0.0000000000
0.7875579700,-1.0997581665,0.8725838683,0.6141792997,0.0000000000
0.7875579700,2.4497070613,1.1681950786,1.8164934082,0.0000000000
-0.5337936256,-0.7208826646,-1.0488889987,-0.5881348089,0.0000000000
0.7875579700,1.8714234006,1.4638062889,1.8164934082,0.0000000000
0.7794515185,-0.9202908235,-0.1620553678,0.6141792997,0.0000000000
-1.6605903850,-0.1027173722,-0.9010833936,-0.5881348089,1.0000000000
0.7389192610,2.4497070613,-1.0488889987,-0.5881348089,1.0000000000
0.7875579700,-0.5015336899,-0.9010833936,-1.1892918631,0.0000000000
0.6821741004,2.4497070613,-0.4576665781,-0.5881348089,0.0000000000
-1.6605903850,-0.7009418487,-0.1620553678,-0.5881348089,0.0000000000
-0.3230258864,-0.4217704263,1.6116118941,-0.5881348089,0.0000000000
-0.2014291138,-0.8205867441,1.6116118941,-0.5881348089,1.0000000000
0.8929418396,-0.3619479787,0.2813614477,1.8164934082,0.0000000000
0.7875579700,0.9740866857,0.7247782631,-0.5881348089,0.0000000000
0.5524708763,0.1565132344,1.4638062889,-0.5881348089,0.0000000000
0.4470870067,1.9910682959,-1.1966946039,-1.1892918631,0.0000000000
0.7389192610,0.0966907867,-0.6054721833,-0.5881348089,0.0000000000
0.7875579700,-0.2024214516,0.5769726580,0.0130222454,0.0000000000
0.6821741004,-0.9202908235,0.1335558425,-0.5881348089,0.0000000000
-1.6605903850,-1.0199949029,1.0203894734,-0.5881348089,0.0000000000
0.7389192610,-0.3420071628,1.6116118941,1.8164934082,0.0000000000
-1.6605903850,-0.1027173722,-1.0488889987,-0.5881348089,1.0000000000
0.5524708763,-0.5015336899,1.6116118941,1.2153363539,0.0000000000
0.5524708763,-0.1425990039,-0.3098609730,-0.5881348089,0.0000000000
0.5524708763,0.0767499708,-0.9010833936,0.6141792997,0.0000000000
0.7875579700,1.3130805558,-0.6054721833,-0.5881348089,0.0000000000
0.6578547459,0.5752703680,1.6116118941,-0.5881348089,0.0000000000
0.7389192610,1.7318376894,-1.0488889987,-1.1892918631,0.0000000000
0.2119999130,-0.4018296104,1.0203894734,0.0130222454,0.0000000000
0.7632386155,-0.4217704263,-0.6054721833,1.2153363539,0.0000000000
-1.6605903850,-1.0598765347,0.7247782631,-1.1892918631,0.0000000000
0.7389192610,-0.9202908235,-0.0142497626,0.0130222454,0.0000000000
0.6578547459,0.6350928156,-0.1620553678,-0.5881348089,0.0000000000
-1.6605903850,0.0368683390,-1.0488889987,-1.1892918631,0.0000000000
0.7389192610,1.0339091334,-0.6054721833,-0.5881348089,1.0000000000
0.7389192610,-0.3619479787,-0.1620553678,1.2153363539,1.0000000000
-1.6605903850,-0.2423030834,-0.6054721833,-0.5881348089,1.0000000000
0.7389192610,1.9910682959,1.0203894734,1.8164934082,0.0000000000
0.4957257158,0.3160397615,-0.0142497626,0.0130222454,0.0000000000
-0.2014291138,0.6350928156,-0.4576665781,-1.1892918631,0.0000000000
0.6578547459,-0.5414153216,-1.4923058142,-1.1892918631,0.0000000000
0.7389192610,-1.0598765347,1.3160006838,1.2153363539,1.0000000000
-0.2176420168,1.0339091334,-0.9010833936,-1.1892918631,1.0000000000
-0.0149807292,-1.1196989823,-0.9010833936,-0.5881348089,1.0000000000
0.7389192610,-0.5214745058,1.6116118941,1.8164934082,0.0000000000
0.7389192610,-0.0229541086,1.6116118941,1.2153363539,1.0000000000
0.7389192610,0.8743826063,-0.9010833936,-0.5881348089,1.0000000000
0.7713450670,0.5553295521,1.6116118941,0.0130222454,0.0000000000
-0.3230258864,-0.0428949245,1.1681950786,0.0130222454,0.0000000000
0.5524708763,2.4497070613,-0.1620553678,1.2153363539,0.0000000000
-1.6605903850,-0.9601724553,-1.4923058142,-0.5881348089,1.0000000000
0.7389192610,2.4497070613,0.1335558425,1.8164934082,0.0000000000
0.5524708763,0.1365724185,0.1335558425,-0.5881348089,0.0000000000
0.7875579700,-0.0229541086,-0.0142497626,0.0130222454,0.0000000000
-1.6605903850,-1.0199949029,-0.1620553678,-0.5881348089,1.0000000000
0.6578547459,-0.3619479787,-0.0142497626,0.6141792997,0.0000000000
-1.0607129735,-0.7009418487,-0.7532777884,-0.5881348089,1.0000000000
0.7389192610,0.0767499708,1.0203894734,-0.5881348089,0.0000000000
0.6578547459,0.4755662885,-0.9010833936,-1.1892918631,0.0000000000
0.7389192610,-0.7607642964,1.6116118941,0.0130222454,0.0000000000
0.7632386155,2.4497070613,1.0203894734,1.2153363539,1.0000000000
-2.1550839269,-0.1226581880,1.6116118941,-0.5881348089,0.0000000000
-1.6605903850,-1.0798173506,-0.4576665781,-0.5881348089,1.0000000000
-0.2824936289,-0.9003500076,-1.1966946039,0.0130222454,0.0000000000
0.6578547459,-0.5812969534,-0.4576665781,-0.5881348089,1.0000000000
0.6578547459,0.1365724185,1.6116118941,1.8164934082,0.0000000000
0.7875579700,2.4497070613,-0.1620553678,-0.5881348089,0.0000000000
-1.6605903850,0.5752703680,-1.1966946039,-0.5881348089,0.0000000000
-1.1904161976,-1.0000540870,-1.0488889987,-1.1892918631,1.0000000000
0.7875579700,-0.8205867441,-0.1620553678,-0.5881348089,0.0000000000
-0.2743871774,-1.1595806141,1.6116118941,-0.5881348089,0.0000000000
-2.4469161812,0.6350928156,-0.1620553678,-0.5881348089,0.0000000000
0.6578547459,0.5752703680,-1.1966946039,-0.5881348089,0.0000000000
0.5524708763,2.3898846136,-0.9010833936,-1.1892918631,0.0000000000
0.7389192610,-0.8405275599,1.6116118941,1.8164934082,0.0000000000
0.7389192610,-0.5414153216,1.6116118941,1.8164934082,0.0000000000
-1.6605903850,-0.9402316394,-0.6054721833,0.0130222454,1.0000000000
0.5524708763,-1.0000540870,-1.0488889987,-0.5881348089,0.0000000000
0.7389192610,-0.1824806357,1.3160006838,1.8164934082,0.0000000000
-1.6605903850,0.6749744474,-0.6054721833,1.2153363539,1.0000000000
-0.2824936289,-1.0000540870,-1.4923058142,-0.5881348089,1.0000000000
0.5524708763,0.2761581297,1.6116118941,1.2153363539,0.0000000000
-1.1904161976,-0.6012377693,-1.0488889987,-0.5881348089,0.0000000000
0.7389192610,0.5353887362,-0.9010833936,-0.5881348089,0.0000000000
0.5524708763,-0.1027173722,0.4291670528,-1.1892918631,0.0000000000
0.6578547459,0.3958030250,0.1335558425,1.2153363539,0.0000000000
-0.2176420168,0.0169275232,0.5769726580,1.2153363539,0.0000000000
0.6578547459,0.9740866857,0.4291670528,0.0130222454,0.0000000000
0.7875579700,-0.8205867441,-0.3098609730,-0.5881348089,0.0000000000
0.3984482977,-0.9003500076,1.0203894734,1.8164934082,0.0000000000
-2.0253807028,-0.3818887946,-0.9010833936,0.0130222454,0.0000000000
0.9740063547,2.4497070613,1.6116118941,1.8164934082,0.0000000000
0.6578547459,0.7946193427,0.8725838683,1.2153363539,0.0000000000
-1.6605903850,-0.1226581880,-0.6054721833,-0.5881348089,0.0000000000
0.7389192610,-0.0229541086,-0.7532777884,-0.5881348089,0.0000000000
-1.6605903850,-0.3420071628,0.2813614477,0.0130222454,0.0000000000
-0.2014291138,0.3958030250,-0.6054721833,0.0130222454,0.0000000000
0.6578547459,-0.8804091917,0.7247782631,1.8164934082,0.0000000000
0.6821741004,-1.0000540870,-0.9010833936,0.6141792997,0.0000000000
0.6578547459,-0.6610602170,1.6116118941,1.8164934082,0.0000000000
-0.5013678196,-0.2821847151,-0.9010833936,-0.5881348089,0.0000000000
0.8929418396,-0.4018296104,1.6116118941,-0.5881348089,0.0000000000
0.7389192610,-0.9402316394,1.6116118941,-0.5881348089,0.0000000000
0.7875579700,-0.4815928740,0.7247782631,-1.1892918631,0.0000000000
-1.6605903850,-0.2423030834,-1.3445002090,-1.1892918631,1.0000000000
-1.6605903850,0.0767499708,-0.4576665781,0.6141792997,1.0000000000
0.6578547459,-0.7009418487,1.6116118941,0.6141792997,1.0000000000
0.8929418396,-0.0827765563,-0.7532777884,-1.1892918631,0.0000000000
-1.6605903850,0.5752703680,-0.1620553678,-0.5881348089,0.0000000000
0.9740063547,-1.0199949029,-0.1620553678,-0.5881348089,0.0000000000
-0.6067516891,-0.4018296104,0.4291670528,1.8164934082,0.0000000000
0.4470870067,-0.8405275599,1.6116118941,1.8164934082,0.0000000000
0.1147224950,2.4497070613,1.6116118941,1.8164934082,0.0000000000
0.4714063613,-0.5613561375,1.1681950786,0.6141792997,0.0000000000
0.6578547459,0.4955071044,1.6116118941,1.8164934082,0.0000000000
0.7389192610,2.4497070613,1.6116118941,-0.5881348089,0.0000000000
-0.5419000771,0.7547377109,-1.1966946039,-0.5881348089,1.0000000000
-1.6605903850,-0.4417112422,0.5769726580,1.8164934082,0.0000000000
-1.6605903850,-0.1625398198,-1.3445002090,-0.5881348089,1.0000000000
0.7875579700,-0.2423030834,-0.1620553678,1.2153363539,0.0000000000
0.7389192610,0.5752703680,0.4291670528,-0.5881348089,0.0000000000
-1.0607129735,-0.9003500076,-1.4923058142,-0.5881348089,0.0000000000
0.5524708763,0.6550336315,-0.4576665781,0.0130222454,0.0000000000
-2.2604677965,-0.2821847151,-0.6054721833,-0.5881348089,0.0000000000
0.5524708763,-0.9402316394,0.7247782631,-0.5881348089,0.0000000000
0.7389192610,-0.8405275599,0.4291670528,0.0130222454,0.0000000000
-1.3201194217,0.5553295521,1.6116118941,1.8164934082,0.0000000000
0.8929418396,-0.5214745058,1.6116118941,0.0130222454,0.0000000000
-1.6605903850,1.8714234006,-0.7532777884,-1.1892918631,1.0000000000
-1.0607129735,0.6749744474,-1.3445002090,-0.5881348089,0.0000000000
0.7389192610,-1.0399357188,0.8725838683,1.8164934082,0.0000000000
0.8929418396,2.0708315594,-0.1620553678,-1.1892918631,0.0000000000
-1.6605903850,1.0339091334,-0.7532777884,-1.1892918631,0.0000000000
-1.6605903850,-0.9801132711,-1.0488889987,-0.5881348089,1.0000000000
0.7389192610,-1.0000540870,1.6116118941,0.0130222454,0.0000000000
-2.2604677965,2.4497070613,-0.7532777884,-0.5881348089,0.0000000000
-1.6605903850,2.4497070613,-0.1620553678,-0.5881348089,1.0000000000
0.9740063547,0.5952111839,0.8725838683,-0.5881348089,0.0000000000
-0.6797097527,-1.1595806141,0.7247782631,1.8164934082,0.0000000000
0.7389192610,0.6749744474,-0.6054721833,0.0130222454,0.0000000000
-1.6605903850,-0.3420071628,-0.7532777884,-0.5881348089,0.0000000000
0.7389192610,-0.7607642964,1.6116118941,1.2153363539,0.0000000000
0.5524708763,0.5154479203,0.1335558425,0.0130222454,0.0000000000
0.5524708763,2.2303580865,0.8725838683,-0.5881348089,0.0000000000
-0.6067516891,-1.0798173506,-0.7532777884,0.0130222454,0.0000000000
0.7389192610,0.1963948661,1.6116118941,1.8164934082,0.0000000000
0.8929418396,-0.2423030834,1.0203894734,0.0130222454,0.0000000000
0.5524708763,1.2133764763,0.5769726580,1.8164934082,0.0000000000
0.5686837793,0.6550336315,-1.0488889987,-0.5881348089,0.0000000000
0.7389192610,2.0708315594,-0.6054721833,0.6141792997,1.0000000000
0.7389192610,-1.1994622459,-0.9010833936,-0.5881348089,0.0000000000
0.7389192610,-0.3619479787,0.8725838683,-0.5881348089,0.0000000000
-0.6067516891,-1.0199949029,-0.6054721833,-1.1892918631,1.0000000000
-1.6605903850,2.4297662454,-0.7532777884,-1.1892918631,1.0000000000
0.6578547459,-0.4417112422,0.7247782631,-1.1892918631,1.0000000000
0.5524708763,-0.6211785852,-0.0142497626,-0.5881348089,0.0000000000
0.7632386155,-1.0000540870,1.6116118941,-0.5881348089,0.0000000000
0.3984482977,-0.6810010329,-0.4576665781,0.0130222454,0.0000000000
0.6578547459,-0.0628357404,1.6116118941,-0.5881348089,0.0000000000
0.7389192610,-1.1595806141,-0.4576665781,0.6141792997,1.0000000000
0.7389192610,2.1107131912,-0.9010833936,-0.5881348089,0.0000000000
-1.6605903850,1.2333172922,-1.4923058142,1.2153363539,1.0000000000
-0.5337936256,-0.3220663469,-0.0142497626,-0.5881348089,0.0000000000
-2.4469161812,-0.8405275599,0.4291670528,1.8164934082,1.0000000000
0.2119999130,-0.1625398198,-1.1966946039,-0.5881348089,0.0000000000
-1.0607129735,-0.7607642964,1.4638062889,-0.5881348089,0.0000000000
-1.6605903850,-0.2821847151,-1.3445002090,-0.5881348089,1.0000000000
0.7389192610,-1.1396397982,-1.3445002090,-0.5881348089,0.0000000000
0.7389192610,-0.6810010329,0.8725838683,1.8164934082,0.0000000000
0.5524708763,0.3958030250,1.1681950786,0.0130222454,0.0000000000
-0.5013678196,-0.9003500076,-0.4576665781,-0.5881348089,0.0000000000
0.7389192610,-0.5613561375,-0.9010833936,-0.5881348089,1.0000000000
0.7389192610,-1.0000540870,0.2813614477,-0.5881348089,0.0000000000
-1.6605903850,-0.4217704263,-0.9010833936,-0.5881348089,1.0000000000
0.7389192610,-0.4217704263,1.0203894734,0.0130222454,0.0000000000
0.4957257158,-0.1027173722,1.6116118941,1.8164934082,0.0000000000
-1.6605903850,-0.8405275599,-1.0488889987,-0.5881348089,0.0000000000
-0.2176420168,-0.2821847151,0.1335558425,1.8164934082,0.0000000000
0.0093386254,-0.2423030834,-0.7532777884,-1.1892918631,0.0000000000
0.7389192610,1.8116009529,1.6116118941,1.8164934082,0.0000000000
0.5524708763,-0.8604683758,-0.7532777884,-0.5881348089,0.0000000000
0.7389192610,-0.5214745058,-0.0142497626,0.0130222454,0.0000000000
-0.6959226557,0.7946193427,-0.6054721833,-0.5881348089,0.0000000000
0.7389192610,-0.9801132711,-0.0142497626,0.0130222454,0.0000000000
-1.0607129735,-1.1196989823,1.6116118941,0.6141792997,0.0000000000
-1.0607129735,-0.2622438992,-0.1620553678,-1.1892918631,0.0000000000
0.7389192610,1.9511866641,1.6116118941,-0.5881348089,0.0000000000
-1.6605903850,-0.6411194011,-0.6054721833,0.0130222454,0.0000000000
-0.2743871774,0.6550336315,1.1681950786,1.8164934082,0.0000000000
-1.6605903850,-0.3420071628,-0.9010833936,-0.5881348089,0.0000000000
0.3011708796,-0.7607642964,1.6116118941,1.8164934082,0.0000000000
-1.6605903850,0.6550336315,-0.6054721833,-0.5881348089,1.0000000000
0.1552547525,-0.1226581880,-1.3445002090,-1.1892918631,1.0000000000
-1.1904161976,1.8714234006,-1.0488889987,-0.5881348089,1.0000000000
0.7389192610,-0.4815928740,-0.9010833936,-1.1892918631,1.0000000000
-1.6605903850,0.0368683390,-1.1966946039,-1.1892918631,0.0000000000
-2.0253807028,-1.0598765347,-1.0488889987,0.0130222454,1.0000000000
0.6578547459,0.7547377109,-1.3445002090,-0.5881348089,0.0000000000
-0.2014291138,2.4497070613,-0.7532777884,-1.1892918631,0.0000000000
-2.7225355324,-0.8804091917,-0.7532777884,-1.1892918631,0.0000000000
0.8929418396,0.9940275016,-0.4576665781,-0.5881348089,0.0000000000
-1.6605903850,2.4497070613,-0.1620553678,-1.1892918631,1.0000000000
0.1147224950,-0.4815928740,0.1335558425,0.0130222454,0.0000000000
0.7389192610,2.4497070613,0.7247782631,-0.5881348089,0.0000000000
0.7389192610,-0.5214745058,-0.0142497626,1.8164934082,0.0000000000
-1.6605903850,1.0737907651,-0.4576665781,-0.5881348089,1.0000000000
0.2930644281,0.0169275232,0.7247782631,1.2153363539,0.0000000000
0.7875579700,-1.0798173506,0.7247782631,-1.1892918631,0.0000000000
-0.2824936289,-1.0199949029,-0.1620553678,-0.5881348089,0.0000000000
